table0_id;table0A;table0B;table0C;table0D;table0E
24130;797;519;282;275;278
24131;41;102;807;734;280
24132;442;254;691;823;984
24133;402;606;26;484;143
24134;86;772;730;906;287
24135;352;36;527;664;741
24136;323;69;992;883;866
24137;379;318;872;940;718
24138;370;273;546;678;507
24139;290;566;710;981;242
24140;306;737;224;93;863
24141;521;196;95;217;155
24142;45;239;420;630;625
24143;163;630;89;456;432
24144;468;898;599;91;530
24145;164;221;53;911;271
24146;392;678;812;12;41
24147;624;774;713;37;965
24148;579;816;859;505;668
24149;458;736;444;479;106
24150;375;817;865;428;618
24151;237;979;841;187;903
24152;56;533;10;239;985
24153;771;878;616;518;547
24154;219;710;124;848;807
24155;297;111;974;898;428
24156;983;157;76;993;231
24157;142;69;126;94;680
24158;169;855;410;840;531
24159;222;543;358;897;61
24160;340;235;951;752;620
24161;651;271;661;211;993
24162;14;758;991;352;777
24163;564;825;400;799;899
24164;673;150;880;534;557
24165;411;748;380;836;922
24166;253;287;59;626;899
24167;203;672;501;723;607
24168;934;79;388;675;616
24169;169;140;601;680;600
24170;448;421;211;809;959
24171;35;297;47;798;591
24172;547;755;245;33;146
24173;555;324;722;625;512
24174;598;677;913;238;248
24175;775;529;351;768;745
24176;344;182;544;868;443
24177;183;513;580;359;518
24178;649;778;272;401;202
24179;184;239;361;584;734
24180;533;719;105;995;818
24181;833;977;798;441;354
24182;842;898;221;423;563
24183;719;696;223;978;4
24184;823;529;758;701;886
24185;19;841;838;516;749
24186;612;196;141;135;155
24187;191;748;659;516;713
24188;406;97;912;168;353
24189;868;606;654;415;985
24190;686;792;544;606;180
24191;61;824;858;959;164
24192;654;754;722;738;353
24193;353;870;302;246;862
24194;786;632;847;856;640
24195;500;226;31;20;981
24196;602;237;247;819;631
24197;247;234;850;210;233
24198;273;56;615;726;409
24199;70;55;204;311;305
24200;598;278;949;484;536
24201;271;574;888;506;686
24202;950;235;783;757;503
24203;405;708;429;975;807
24204;653;400;502;604;516
24205;782;437;567;255;591
24206;75;693;892;175;893
24207;420;393;829;120;71
24208;468;204;164;286;98
24209;363;784;151;982;979
24210;639;845;21;235;754
24211;626;616;464;281;131
24212;413;984;824;409;44
24213;130;994;77;669;150
24214;376;404;943;116;668
24215;650;767;172;665;966
24216;491;917;770;736;922
24217;73;414;656;869;43
24218;309;44;578;730;453
24219;479;474;689;472;222
24220;815;171;602;691;995
24221;3;123;554;852;222
24222;368;972;714;276;52
24223;11;515;506;865;536
24224;75;827;670;752;272
24225;602;686;456;157;121
24226;18;516;388;448;352
24227;246;101;968;868;629
24228;539;288;354;837;428
24229;410;371;228;540;942
24230;899;338;639;60;208
24231;834;18;686;41;975
24232;636;494;287;847;792
24233;285;433;534;257;864
24234;233;398;791;271;283
24235;181;835;330;502;236
24236;39;326;260;822;740
24237;257;631;989;520;918
24238;86;417;714;5;289
24239;199;305;323;624;50
24240;708;225;51;765;492
24241;569;381;921;349;568
24242;629;570;670;123;769
24243;767;360;702;784;863
24244;187;557;320;660;485
24245;160;961;593;779;263
24246;527;714;722;632;478
24247;966;155;915;293;91
24248;611;305;475;889;462
24249;147;880;65;543;989
24250;404;993;655;399;652
24251;268;977;787;876;886
24252;167;330;747;482;807
24253;556;640;119;356;442
24254;953;610;667;546;641
24255;138;129;854;820;577
24256;31;779;531;103;809
24257;242;824;795;882;845
24258;663;394;831;506;685
24259;164;961;842;283;353
24260;119;492;426;643;926
24261;203;207;35;12;567
24262;305;696;987;596;962
24263;437;103;422;379;925
24264;904;97;393;910;899
24265;454;320;448;202;367
24266;530;816;356;36;651
24267;230;921;636;469;218
24268;986;565;6;935;388
24269;36;295;223;977;326
24270;568;606;326;542;349
24271;797;569;371;502;664
24272;859;603;649;177;861
24273;83;76;396;365;634
24274;275;494;717;786;106
24275;82;706;652;663;571
24276;508;16;198;645;510
24277;495;734;368;433;660
24278;635;390;619;836;591
24279;351;249;350;393;676
24280;823;190;833;246;664
24281;443;684;628;990;565
24282;281;966;951;401;544
24283;596;334;976;986;346
24284;494;995;708;480;226
24285;672;832;411;869;97
24286;663;502;619;943;546
24287;789;222;981;512;527
24288;129;958;107;318;978
24289;810;657;408;263;732
24290;142;845;812;479;851
24291;394;976;497;151;949
24292;360;961;564;357;390
24293;579;573;256;696;591
24294;52;981;743;99;868
24295;715;571;566;914;848
24296;514;406;868;510;764
24297;389;940;159;801;643
24298;346;667;478;169;773
24299;16;265;98;362;650
24300;541;970;559;405;768
24301;858;148;624;769;9
24302;214;932;685;39;822
24303;874;160;6;705;935
24304;62;748;612;309;624
24305;495;210;224;443;309
24306;309;465;299;375;351
24307;418;550;852;490;31
24308;637;567;943;964;169
24309;182;379;698;955;726
24310;386;193;205;472;709
24311;885;100;976;389;164
24312;772;538;464;608;829
24313;356;811;138;368;197
24314;549;702;518;66;489
24315;496;86;469;190;450
24316;776;436;931;206;248
24317;882;515;288;695;478
24318;359;254;820;345;107
24319;167;408;920;665;206
24320;278;607;684;907;603
24321;794;651;550;280;70
24322;92;128;959;350;886
24323;693;489;363;944;538
24324;874;994;264;212;187
24325;834;538;655;381;404
24326;922;774;807;684;741
24327;890;265;31;301;879
24328;825;150;856;462;759
24329;956;874;818;816;670
24330;889;941;725;651;569
24331;439;671;247;351;661
24332;805;970;43;442;451
24333;515;888;162;490;618
24334;652;34;705;801;532
24335;818;501;282;175;293
24336;319;177;113;188;782
24337;268;968;42;244;54
24338;68;642;190;19;568
24339;151;367;777;616;722
24340;478;659;671;128;956
24341;585;936;276;814;786
24342;7;160;740;72;513
24343;293;943;499;21;873
24344;421;752;124;10;248
24345;540;210;96;687;992
24346;730;445;289;808;285
24347;650;329;315;727;804
24348;591;39;125;584;335
24349;428;852;617;59;654
24350;363;689;556;278;707
24351;100;660;950;5;730
24352;775;607;862;661;605
24353;764;991;935;54;18
24354;614;799;76;824;623
24355;59;91;864;259;949
24356;105;852;706;40;757
24357;160;514;602;59;409
24358;611;78;620;446;26
24359;620;910;47;824;394
24360;495;658;966;634;730
24361;864;952;933;376;200
24362;421;978;589;488;216
24363;92;47;663;559;484
24364;786;766;174;611;556
24365;82;371;350;794;634
24366;782;627;876;692;595
24367;526;729;17;784;437
24368;608;891;377;307;308
24369;511;791;142;878;812
24370;465;124;379;336;117
24371;101;191;874;632;691
24372;498;179;907;382;386
24373;757;643;348;961;986
24374;550;643;60;915;474
24375;428;884;47;464;940
24376;581;236;775;867;969
24377;253;436;304;194;410
24378;756;372;65;11;610
24379;493;979;870;296;622
24380;749;793;196;870;875
24381;983;866;724;127;967
24382;6;296;757;426;72
24383;911;961;657;15;882
24384;668;908;4;499;290
24385;539;127;610;348;47
24386;98;221;152;429;501
24387;227;584;503;388;258
24388;170;939;106;794;385
24389;989;810;379;575;603
24390;197;636;765;473;599
24391;123;958;69;215;887
24392;998;759;190;752;137
24393;401;558;176;923;826
24394;993;948;923;181;156
24395;646;624;442;596;846
24396;445;535;613;938;671
24397;595;204;564;819;887
24398;150;334;808;405;271
24399;926;972;950;386;743
24400;535;532;432;904;833
24401;315;22;863;581;429
24402;475;211;642;866;216
24403;151;700;921;234;900
24404;518;949;913;406;48
24405;680;280;347;746;846
24406;802;669;616;5;639
24407;862;178;693;13;538
24408;692;592;178;495;10
24409;568;671;650;443;713
24410;664;274;659;5;851
24411;899;534;665;598;237
24412;709;612;443;784;696
24413;910;201;663;292;945
24414;29;838;465;165;280
24415;26;76;154;501;347
24416;539;433;755;601;991
24417;20;115;669;649;84
24418;422;8;834;179;732
24419;860;732;880;472;727
24420;939;752;202;447;63
24421;688;78;494;617;771
24422;212;189;72;803;128
24423;48;872;643;533;477
24424;977;583;518;254;392
24425;839;657;611;597;900
24426;956;42;104;820;466
24427;592;790;731;469;436
24428;745;149;440;347;276
24429;479;530;228;934;508
24430;569;171;928;206;358
24431;923;102;870;939;678
24432;769;451;512;645;294
24433;951;315;59;641;915
24434;375;174;954;928;477
24435;530;997;232;172;622
24436;696;742;101;103;286
24437;120;280;310;123;895
24438;271;137;196;810;953
24439;7;532;122;970;63
24440;139;931;523;643;778
24441;951;333;295;51;35
24442;430;703;858;11;804
24443;579;665;439;335;140
24444;739;152;953;755;312
24445;527;370;919;401;916
24446;36;291;91;726;575
24447;281;369;844;880;111
24448;29;204;816;318;311
24449;704;705;497;86;602
24450;271;24;457;116;961
24451;568;223;500;281;516
24452;455;307;521;752;686
24453;226;817;199;32;417
24454;765;220;206;291;502
24455;497;233;913;357;95
24456;140;66;941;843;968
24457;222;585;861;636;733
24458;750;734;175;674;643
24459;398;276;553;835;224
24460;882;962;578;685;567
24461;320;42;490;465;684
24462;385;260;309;802;274
24463;967;372;465;989;878
24464;892;953;630;535;447
24465;169;694;567;408;705
24466;14;920;164;706;303
24467;52;750;366;324;381
24468;52;388;474;334;266
24469;78;362;216;993;399
24470;631;675;4;784;189
24471;252;609;882;913;287
24472;791;284;497;88;481
24473;669;126;842;60;391
24474;226;564;221;303;913
24475;695;234;722;958;585
24476;645;776;609;572;162
24477;251;17;313;898;133
24478;248;253;609;347;494
24479;854;127;269;432;996
24480;833;85;514;229;940
24481;162;973;90;627;920
24482;772;185;831;35;296
24483;609;741;219;97;829
24484;307;712;969;192;724
24485;662;706;868;337;995
24486;361;358;250;262;208
24487;797;877;951;883;275
24488;829;482;570;962;559
24489;375;734;203;42;180
24490;162;555;554;367;490
24491;290;482;701;333;659
24492;667;74;362;967;354
24493;51;903;986;41;9
24494;664;890;19;803;361
24495;182;436;554;433;632
24496;626;386;785;448;779
24497;918;539;929;282;529
24498;206;131;85;619;175
24499;765;94;943;892;850
24500;209;391;327;290;821
24501;455;98;853;359;943
24502;7;498;976;77;569
24503;618;794;72;816;56
24504;66;126;539;359;528
24505;414;932;757;770;504
24506;883;933;123;180;263
24507;531;963;240;927;964
24508;440;937;632;318;832
24509;569;65;987;116;931
24510;767;564;655;656;121
24511;788;435;100;578;166
24512;892;706;617;977;87
24513;30;651;903;581;755
24514;626;622;230;331;796
24515;663;127;38;560;338
24516;592;691;77;408;608
24517;626;777;944;122;358
24518;632;753;188;635;181
24519;275;456;309;457;628
24520;315;304;28;756;716
24521;433;859;18;268;341
24522;384;105;733;273;606
24523;771;633;906;263;241
24524;656;975;557;78;669
24525;458;105;532;462;781
24526;892;572;226;632;279
24527;790;87;675;115;428
24528;78;352;328;476;215
24529;84;321;617;458;791
24530;366;909;607;859;957
24531;864;443;753;475;381
24532;28;120;470;98;397
24533;809;868;443;478;924
24534;488;188;942;570;460
24535;471;576;844;684;7
24536;731;320;528;781;812
24537;845;964;190;357;226
24538;97;366;564;812;143
24539;881;331;677;763;341
24540;288;887;363;409;903
24541;954;855;323;379;188
24542;347;712;930;644;913
24543;569;545;561;308;212
24544;864;531;919;962;475
24545;915;143;582;592;322
24546;801;556;82;861;455
24547;267;372;579;756;404
24548;805;609;206;969;193
24549;985;957;10;420;931
24550;592;379;177;915;730
24551;177;654;100;124;69
24552;323;519;298;286;538
24553;147;146;411;41;205
24554;465;315;99;250;906
24555;749;851;310;143;938
24556;366;474;824;998;467
24557;925;572;9;69;482
24558;160;960;660;802;442
24559;814;707;28;644;597
24560;506;508;590;959;452
24561;834;986;213;118;730
24562;924;385;770;8;645
24563;432;382;918;979;312
24564;463;100;172;440;669
24565;102;510;425;418;873
24566;633;642;503;741;683
24567;646;286;287;655;886
24568;209;709;386;219;742
24569;472;123;685;316;217
24570;69;185;146;786;568
24571;994;945;521;69;267
24572;944;231;440;92;26
24573;237;719;901;591;336
24574;711;90;777;539;265
24575;306;623;619;371;901
24576;30;178;649;70;279
24577;833;294;588;179;966
24578;91;618;846;761;893
24579;352;33;546;738;749
24580;789;660;871;262;499
24581;943;302;699;983;824
24582;3;315;217;211;730
24583;709;631;971;803;705
24584;658;74;811;834;443
24585;581;59;832;697;35
24586;846;815;127;62;801
24587;108;637;695;95;143
24588;473;621;36;94;114
24589;395;278;139;427;746
24590;834;697;954;740;21
24591;769;849;787;213;813
24592;946;657;637;347;924
24593;866;234;294;472;547
24594;560;104;28;114;701
24595;664;59;203;255;594
24596;455;963;494;832;996
24597;310;568;558;527;421
24598;880;862;104;590;40
24599;921;879;967;34;571
24600;300;467;428;185;924
24601;201;909;947;858;11
24602;394;102;567;280;371
24603;397;386;429;193;734
24604;353;91;201;404;347
24605;439;717;287;228;235
24606;144;717;941;797;874
24607;476;458;852;857;518
24608;350;508;486;809;438
24609;393;665;759;848;566
24610;146;148;290;547;63
24611;529;691;763;448;850
24612;941;895;36;262;932
24613;304;510;247;925;491
24614;585;840;411;744;705
24615;12;377;622;337;103
24616;25;318;639;465;890
24617;594;199;504;173;720
24618;548;411;283;778;365
24619;785;257;632;556;167
24620;56;933;489;916;408
24621;499;32;466;250;812
24622;689;706;583;724;281
24623;742;625;641;616;179
24624;409;525;53;752;347
24625;516;759;701;820;924
24626;925;850;883;216;911
24627;188;170;788;551;74
24628;378;893;340;600;703
24629;975;793;726;404;69
24630;55;312;248;948;15
24631;170;363;473;524;515
24632;340;292;750;691;877
24633;138;709;899;991;632
24634;803;658;258;740;803
24635;74;544;241;775;527
24636;341;25;763;400;769
24637;410;746;151;942;434
24638;169;539;809;794;801
24639;389;887;341;899;157
24640;964;654;988;944;615
24641;933;218;884;154;365
24642;493;987;932;499;917
24643;824;938;378;216;979
24644;233;395;778;933;331
24645;189;465;965;861;49
24646;983;610;21;71;885
24647;169;413;597;351;38
24648;415;587;191;52;689
24649;531;104;552;186;891
24650;769;808;950;107;347
24651;944;600;858;318;810
24652;793;932;603;451;96
24653;171;405;163;799;649
24654;270;891;767;20;694
24655;139;903;453;706;622
24656;660;478;448;241;982
24657;954;804;534;190;530
24658;813;155;438;529;994
24659;614;541;273;102;223
24660;322;110;160;222;895
24661;147;338;827;196;339
24662;592;484;26;301;826
24663;243;681;816;87;867
24664;638;233;297;184;295
24665;789;423;820;900;870
24666;374;741;548;580;664
24667;512;523;740;646;415
24668;431;611;44;204;901
24669;724;660;990;346;855
24670;514;608;170;871;158
24671;536;941;92;292;106
24672;236;333;53;296;212
24673;689;445;501;247;446
24674;850;539;367;166;162
24675;836;627;935;294;677
24676;575;4;336;913;417
24677;968;367;984;796;219
24678;895;916;840;266;172
24679;538;638;833;641;734
24680;620;603;948;535;909
24681;540;663;696;320;699
24682;488;168;143;925;551
24683;81;558;986;632;407
24684;500;204;939;434;252
24685;88;502;253;748;19
24686;106;279;860;784;351
24687;57;55;450;489;220
24688;659;703;620;163;476
24689;325;229;823;696;49
24690;997;924;617;581;243
24691;652;469;103;563;676
24692;651;975;346;816;179
24693;930;397;751;979;138
24694;559;932;913;687;678
24695;952;338;556;385;269
24696;823;420;698;857;167
24697;807;775;358;813;428
24698;227;557;281;468;443
24699;727;11;648;633;100
24700;391;174;247;689;887
24701;522;615;473;334;575
24702;443;174;774;612;563
24703;414;220;497;288;711
24704;680;339;548;252;167
24705;537;902;41;309;11
24706;815;240;744;124;199
24707;247;616;77;998;182
24708;825;585;378;127;84
24709;958;225;344;153;277
24710;63;149;110;196;921
24711;388;915;451;259;829
24712;230;927;580;642;453
24713;203;248;738;632;25
24714;618;224;434;533;780
24715;587;259;706;762;548
24716;653;643;862;589;755
24717;514;922;263;293;874
24718;767;100;883;742;14
24719;24;487;46;910;305
24720;614;272;775;340;569
24721;892;109;119;983;187
24722;486;869;738;988;165
24723;42;795;524;342;123
24724;831;32;840;512;64
24725;82;750;33;237;929
24726;95;702;324;201;593
24727;711;111;10;131;677
24728;101;848;430;696;40
24729;852;46;832;294;549
24730;662;17;553;366;114
24731;217;653;812;24;465
24732;978;284;76;864;861
24733;856;298;744;297;732
24734;720;475;238;264;242
24735;177;736;46;679;845
24736;689;246;111;501;345
24737;144;710;570;645;938
24738;260;794;379;596;791
24739;118;153;491;315;986
24740;231;383;254;140;895
24741;734;587;6;524;152
24742;247;418;113;701;768
24743;619;876;675;88;653
24744;119;462;35;922;865
24745;656;852;878;999;186
24746;50;108;369;110;869
24747;490;367;816;404;731
24748;343;341;617;505;560
24749;218;824;837;532;194
24750;172;984;444;288;667
24751;705;899;128;430;158
24752;581;10;730;875;689
24753;735;696;66;939;781
24754;891;506;918;325;559
24755;904;495;186;797;596
24756;122;909;644;569;223
24757;943;607;281;472;86
24758;677;790;394;928;588
24759;504;579;698;888;727
24760;433;562;678;511;503
24761;177;805;862;716;104
24762;600;388;545;79;74
24763;516;527;438;195;253
24764;445;784;117;97;281
24765;630;659;817;328;451
24766;428;600;76;568;334
24767;969;836;360;160;994
24768;731;258;422;415;379
24769;683;497;12;335;107
24770;998;484;974;343;292
24771;726;754;167;257;442
24772;569;307;990;308;18
24773;440;374;412;524;164
24774;562;946;904;563;209
24775;879;483;696;814;340
24776;945;735;386;918;833
24777;5;498;560;465;72
24778;188;799;397;293;619
24779;977;60;309;976;224
24780;572;348;706;44;369
24781;347;79;308;183;242
24782;873;261;362;711;593
24783;938;755;775;564;36
24784;22;80;39;691;883
24785;259;542;860;818;123
24786;987;99;755;235;426
24787;160;487;940;417;427
24788;33;284;336;385;119
24789;711;898;511;785;999
24790;425;441;405;582;235
24791;497;701;607;82;234
24792;178;237;378;196;80
24793;308;60;691;91;523
24794;660;715;130;93;876
24795;294;855;776;99;413
24796;983;241;588;727;627
24797;113;749;53;157;793
24798;22;862;600;601;611
24799;732;384;57;660;542
24800;25;277;401;809;655
24801;982;526;753;394;196
24802;467;397;311;797;733
24803;256;643;651;775;357
24804;704;946;262;289;664
24805;747;149;721;780;783
24806;681;640;6;696;986
24807;887;457;254;873;806
24808;324;783;312;947;754
24809;93;573;781;278;269
24810;515;860;839;883;480
24811;963;18;775;548;407
24812;683;798;683;852;590
24813;674;202;877;515;386
24814;979;413;833;424;180
24815;595;273;853;323;241
24816;763;159;301;168;993
24817;552;481;373;472;518
24818;875;479;900;187;210
24819;308;315;402;830;788
24820;75;736;724;478;111
