table2_id;table2A;table2B;table2C;table2D;table2E
17342;795;294;394;759;236
17343;103;795;761;790;494
17344;589;867;419;479;653
17345;903;816;530;824;955
17346;916;135;794;585;934
17347;690;30;41;269;744
17348;894;33;947;819;592
17349;381;553;938;164;984
17350;169;888;444;980;754
17351;955;965;286;177;393
17352;866;52;21;780;635
17353;771;631;662;692;231
17354;903;677;614;281;746
17355;943;750;344;310;76
17356;56;513;480;639;253
17357;426;952;429;801;494
17358;875;546;508;174;375
17359;970;564;976;342;907
17360;511;593;173;40;507
17361;735;715;493;398;308
17362;38;272;478;469;929
17363;855;257;961;974;435
17364;679;729;220;280;936
17365;245;832;538;91;649
17366;581;315;870;271;458
17367;525;204;202;868;750
17368;186;302;872;506;372
17369;524;445;41;537;967
17370;794;641;539;911;338
17371;255;983;902;850;430
17372;199;970;431;397;145
17373;137;598;32;789;321
17374;465;453;54;205;261
17375;21;232;671;173;994
17376;599;780;652;772;349
17377;908;495;536;649;329
17378;201;822;982;555;520
17379;684;257;478;498;410
17380;730;685;117;452;496
17381;293;587;239;960;818
17382;586;162;321;496;362
17383;436;267;206;352;664
17384;550;298;362;760;295
17385;508;147;583;699;151
17386;568;823;851;114;365
17387;277;316;584;935;193
17388;915;382;114;149;621
17389;112;259;112;269;890
17390;50;909;947;435;634
17391;799;962;871;744;442
17392;256;950;43;180;219
17393;921;865;977;387;456
17394;806;381;327;437;744
17395;737;493;182;125;510
17396;516;484;756;786;131
17397;17;962;135;709;58
17398;541;128;261;861;344
17399;804;12;211;465;905
17400;761;574;837;994;909
17401;762;798;705;594;295
17402;187;743;634;990;375
17403;650;33;358;6;398
17404;669;365;488;306;528
17405;628;44;32;321;605
17406;348;165;925;362;796
17407;5;489;472;399;890
17408;29;18;977;402;294
17409;29;314;239;845;392
17410;837;164;929;583;254
17411;807;677;667;68;739
17412;275;842;392;346;164
17413;433;347;221;667;476
17414;883;323;576;773;962
17415;550;88;308;13;374
17416;212;43;461;381;821
17417;938;747;867;235;327
17418;520;758;266;108;540
17419;370;540;313;239;718
17420;983;837;645;265;47
17421;385;703;554;567;739
17422;276;672;931;359;138
17423;608;431;249;828;16
17424;74;651;89;289;952
17425;201;99;805;648;312
17426;733;903;670;780;646
17427;151;991;630;831;319
17428;880;185;336;308;218
17429;591;284;979;836;609
17430;289;510;458;416;425
17431;382;264;548;651;576
17432;82;712;914;580;130
17433;193;807;651;665;216
17434;651;482;191;151;274
17435;491;289;521;706;848
17436;165;893;747;890;479
17437;192;440;422;11;745
17438;482;136;982;41;931
17439;855;829;808;312;690
17440;824;429;6;814;589
17441;801;889;256;125;583
17442;895;948;126;446;657
17443;77;977;416;593;398
17444;250;937;908;427;364
17445;963;665;415;519;626
17446;377;378;667;554;371
17447;445;514;352;678;283
17448;711;685;430;331;856
17449;988;441;350;524;855
17450;287;434;982;87;127
17451;567;87;332;379;935
17452;380;214;233;622;622
17453;999;880;822;819;849
17454;206;526;803;298;140
17455;813;565;535;396;972
17456;65;29;570;657;444
17457;74;378;176;442;989
17458;157;49;153;330;98
17459;399;36;454;505;587
17460;394;259;494;780;962
17461;612;514;439;86;312
17462;217;756;126;987;598
17463;234;642;800;812;243
17464;698;265;581;319;779
17465;377;708;107;146;545
17466;281;838;193;777;773
17467;281;184;614;101;129
17468;760;575;192;169;121
17469;212;592;111;810;640
17470;744;290;844;198;143
17471;246;430;792;312;776
17472;289;225;756;987;713
17473;622;56;755;75;592
17474;397;123;104;123;468
17475;469;211;291;301;603
17476;840;138;678;806;185
17477;958;391;193;824;560
17478;760;647;491;504;42
17479;752;100;943;232;902
17480;288;378;444;875;884
17481;249;814;568;298;763
17482;952;299;712;391;898
17483;402;538;126;925;451
17484;363;850;252;196;675
17485;296;339;867;491;237
17486;69;568;682;266;406
17487;628;995;939;160;522
17488;853;84;82;438;9
17489;580;474;714;252;609
17490;656;806;428;841;445
17491;571;109;289;56;189
17492;333;261;432;25;332
17493;571;36;275;953;846
17494;273;799;703;652;89
17495;54;10;543;706;830
17496;113;849;94;54;602
17497;573;353;925;847;674
17498;151;943;100;257;510
17499;791;790;626;517;575
17500;63;150;816;776;124
17501;435;611;377;283;669
17502;183;546;97;93;72
17503;979;893;565;982;678
17504;69;71;609;27;96
17505;895;776;338;533;274
17506;371;639;808;535;391
17507;554;408;925;157;630
17508;413;122;11;317;796
17509;966;863;129;510;722
17510;201;77;739;956;790
17511;249;669;571;33;445
17512;773;208;433;895;837
17513;37;198;958;20;887
17514;49;135;840;113;275
17515;174;676;309;766;154
17516;471;824;190;737;649
17517;135;324;39;190;321
17518;34;419;153;492;430
17519;908;460;433;394;97
17520;267;292;911;654;925
17521;328;102;37;831;167
17522;186;121;236;762;891
17523;930;383;767;230;8
17524;434;585;501;715;56
17525;473;914;280;964;221
17526;606;288;681;642;270
17527;188;100;233;409;56
17528;792;193;975;656;825
17529;678;958;851;999;931
17530;362;960;880;809;301
17531;350;586;905;103;198
17532;540;890;587;612;905
17533;404;997;26;550;205
17534;211;508;976;105;766
17535;290;878;881;210;555
17536;106;245;225;755;870
17537;335;801;538;582;212
17538;872;138;161;406;621
17539;203;848;199;209;945
17540;297;428;9;247;252
17541;636;379;616;919;436
17542;661;363;766;936;963
17543;501;291;488;122;779
17544;110;807;96;657;332
17545;959;811;32;154;680
17546;456;541;938;72;786
17547;50;30;634;724;776
17548;905;944;776;156;63
17549;384;188;617;357;339
17550;260;833;786;360;574
17551;84;829;69;881;803
17552;630;564;556;836;412
17553;562;966;492;133;7
17554;709;68;782;362;65
17555;635;463;21;128;721
17556;536;490;815;600;260
17557;827;956;830;80;758
17558;47;162;287;414;63
17559;687;868;501;91;3
17560;204;69;849;232;126
17561;80;719;381;720;346
17562;139;620;128;973;833
17563;667;544;283;920;139
17564;919;467;794;825;173
17565;439;792;883;323;32
17566;520;663;483;625;160
17567;82;230;791;567;532
17568;793;375;399;922;211
17569;178;226;544;489;108
17570;331;310;360;19;207
17571;725;318;988;422;105
17572;917;868;446;490;266
17573;573;605;309;862;581
17574;145;106;449;38;936
17575;738;287;806;722;605
17576;371;267;90;352;563
17577;139;40;342;178;191
17578;697;265;367;8;833
17579;14;752;562;691;942
17580;154;723;290;881;861
17581;442;303;450;216;196
17582;774;15;442;725;272
17583;716;648;111;272;434
17584;842;994;487;989;308
17585;657;91;571;240;722
17586;226;29;291;255;997
17587;6;975;940;433;664
17588;635;878;51;594;384
17589;767;281;316;368;319
17590;386;91;518;95;872
17591;986;279;95;79;715
17592;76;694;197;827;206
17593;160;152;455;360;113
17594;713;274;437;264;165
17595;48;814;786;849;552
17596;163;542;925;160;795
17597;942;601;669;185;520
17598;543;666;415;43;836
17599;571;408;13;118;561
17600;984;617;385;879;170
17601;927;113;150;148;653
17602;996;455;733;158;372
17603;10;814;486;387;766
17604;894;335;202;860;336
17605;520;705;182;366;726
17606;605;975;942;467;622
17607;308;871;914;429;772
17608;481;949;23;479;107
17609;816;132;86;959;371
17610;855;580;247;207;587
17611;983;398;278;732;201
17612;764;823;374;546;170
17613;561;61;124;336;835
17614;815;566;548;741;77
17615;44;15;544;586;186
17616;88;436;378;631;232
17617;492;340;645;681;449
17618;482;410;142;106;497
17619;98;586;886;918;257
17620;630;142;295;674;190
17621;112;654;19;936;3
17622;132;581;341;350;332
17623;69;457;724;312;812
17624;580;17;400;561;534
17625;673;161;485;351;455
17626;640;223;547;191;862
17627;444;571;565;299;436
17628;772;899;311;337;389
17629;733;482;588;503;218
17630;148;850;982;104;554
17631;700;93;802;780;704
17632;472;511;661;367;346
17633;684;374;706;413;504
17634;867;382;337;527;101
17635;234;336;179;974;235
17636;905;67;326;177;106
17637;394;239;248;444;157
17638;234;124;479;677;334
17639;39;188;90;579;329
17640;748;812;947;79;937
17641;304;83;986;16;343
17642;66;504;775;366;402
17643;639;661;702;76;813
17644;399;292;64;435;67
17645;258;895;507;821;982
17646;438;597;475;748;924
17647;809;683;674;915;362
17648;516;660;460;680;530
17649;450;746;791;326;717
17650;747;791;130;677;697
17651;482;383;23;849;307
17652;872;978;302;843;672
17653;355;802;629;352;322
17654;317;337;541;882;280
17655;847;493;737;490;846
17656;72;20;605;343;497
17657;976;760;274;182;513
17658;376;594;827;772;910
17659;94;36;131;637;40
17660;329;475;450;623;324
17661;166;184;461;244;195
17662;14;831;690;575;758
17663;766;174;366;120;852
17664;301;637;268;907;223
17665;312;607;458;852;739
17666;337;869;309;454;750
17667;443;598;525;702;542
17668;504;932;584;766;578
17669;884;695;654;644;963
17670;700;19;182;389;631
17671;659;836;817;45;710
17672;106;516;897;335;404
17673;280;581;463;563;852
17674;620;908;571;187;369
17675;747;159;639;961;167
17676;332;948;191;353;210
17677;73;548;423;483;297
17678;484;726;545;511;722
17679;377;593;477;287;53
17680;826;113;924;247;356
17681;963;97;883;375;683
17682;898;60;493;816;761
17683;415;6;283;810;457
17684;726;21;263;919;455
17685;775;413;171;674;178
17686;463;144;259;450;205
17687;851;62;549;354;687
17688;904;603;336;726;571
17689;899;872;398;476;453
17690;891;92;203;52;117
17691;156;724;849;247;753
17692;556;475;920;911;8
17693;193;567;286;10;582
17694;656;732;400;690;903
17695;685;473;385;77;636
17696;75;301;95;641;820
17697;594;752;354;32;761
17698;335;358;81;398;444
17699;720;930;309;892;176
17700;123;81;564;419;304
17701;776;694;355;275;214
17702;270;258;678;40;829
17703;46;158;110;745;726
17704;994;179;851;679;766
17705;614;871;243;22;997
17706;715;281;439;296;805
17707;356;858;892;669;443
17708;91;137;530;382;26
17709;347;557;157;390;869
17710;571;116;116;204;465
17711;143;547;579;224;207
17712;171;71;423;545;373
17713;816;106;360;484;680
17714;349;615;999;126;719
17715;557;861;517;730;457
17716;687;276;129;466;638
17717;452;291;851;911;767
17718;918;144;193;566;585
17719;448;722;493;992;773
17720;521;122;420;333;998
17721;814;545;436;940;401
17722;88;949;121;121;905
17723;253;490;752;17;96
17724;456;255;183;788;332
17725;695;802;841;867;173
17726;229;627;858;481;41
17727;912;7;257;652;371
17728;532;149;695;623;898
17729;826;770;678;59;912
17730;809;888;63;139;583
17731;768;753;619;992;657
17732;649;558;593;191;557
17733;158;249;583;514;793
17734;146;590;595;817;630
17735;697;300;463;912;218
17736;734;31;982;349;591
17737;851;5;386;744;177
17738;865;695;495;961;90
17739;834;985;740;98;679
17740;158;25;781;533;441
17741;749;890;437;589;568
17742;385;483;329;640;397
17743;365;358;97;380;883
17744;407;322;652;800;481
17745;363;895;81;17;919
17746;96;32;509;774;257
17747;161;306;187;637;926
17748;416;831;903;816;300
17749;950;513;964;45;249
17750;204;381;952;438;128
17751;412;74;420;135;367
17752;350;770;486;817;41
17753;779;766;400;855;725
17754;823;865;355;598;516
17755;616;644;117;96;491
17756;993;759;584;153;737
17757;716;180;137;980;218
17758;425;719;984;781;725
17759;119;488;572;43;206
17760;278;896;698;960;370
17761;165;132;420;999;566
17762;228;780;318;453;274
17763;463;636;494;905;318
17764;814;512;587;694;233
17765;225;492;353;881;180
17766;123;355;581;614;53
17767;818;935;982;861;929
17768;918;400;275;127;21
17769;16;521;544;774;973
17770;105;598;249;340;566
17771;609;936;590;666;187
17772;711;884;734;764;982
17773;613;255;494;452;243
17774;430;733;994;29;287
17775;888;38;644;519;200
17776;883;865;621;155;411
17777;498;635;932;170;264
17778;887;997;749;45;980
17779;994;363;21;89;475
17780;193;368;907;418;12
17781;147;746;285;640;975
17782;610;353;981;548;475
17783;244;376;895;51;552
17784;20;399;625;330;702
17785;284;989;105;917;191
17786;730;878;792;862;323
17787;862;297;508;203;894
17788;188;459;593;539;833
17789;68;394;463;470;762
17790;194;357;68;206;4
17791;753;868;804;873;971
17792;120;804;958;541;770
17793;204;290;193;116;724
17794;531;682;871;993;37
17795;501;603;984;513;117
17796;568;250;549;284;102
17797;101;487;831;575;311
17798;24;933;467;681;207
17799;473;500;34;492;608
17800;496;258;620;846;265
17801;188;183;599;179;74
17802;268;876;835;895;26
17803;803;163;979;245;147
17804;940;119;301;556;76
17805;301;709;857;549;697
17806;519;659;193;375;916
17807;517;912;164;788;710
17808;33;409;627;501;103
17809;352;212;822;478;696
17810;814;254;221;114;305
17811;979;3;941;45;950
17812;298;514;954;901;691
17813;330;56;891;961;202
17814;417;747;41;609;46
17815;115;925;718;108;12
17816;514;463;421;160;187
17817;368;532;450;168;272
17818;145;108;256;163;279
17819;724;10;461;535;541
17820;83;740;21;888;217
17821;830;706;492;850;300
17822;730;779;553;678;90
17823;984;512;429;298;180
17824;985;266;521;653;231
17825;822;832;547;582;674
17826;173;217;16;111;951
17827;895;822;689;724;771
17828;450;966;735;3;605
17829;173;6;189;653;967
17830;269;278;197;837;351
17831;5;650;296;566;323
17832;736;697;103;318;809
17833;353;75;652;485;203
17834;95;612;349;966;817
17835;752;952;633;192;55
17836;287;380;111;293;857
17837;329;515;513;52;849
17838;626;992;455;963;346
17839;464;995;220;702;623
17840;437;762;638;687;246
17841;240;887;399;774;336
17842;519;27;48;281;799
17843;65;142;510;132;772
17844;344;14;172;619;946
17845;291;907;693;50;385
17846;906;384;32;86;411
17847;355;215;456;10;396
17848;290;455;203;528;392
17849;398;664;932;22;970
17850;754;397;917;130;671
17851;369;942;281;393;988
17852;162;365;737;174;722
17853;114;900;998;546;216
17854;828;897;588;592;230
17855;712;218;608;239;632
17856;741;48;115;932;999
17857;875;570;332;293;59
17858;319;460;42;504;483
17859;990;991;754;17;248
17860;970;580;80;503;518
17861;437;373;624;349;438
17862;711;346;764;906;425
17863;501;528;710;364;882
17864;656;28;175;841;481
17865;316;888;184;440;611
17866;357;153;499;298;498
17867;438;212;949;50;524
17868;54;176;301;879;185
17869;513;50;385;420;279
17870;234;699;51;481;221
17871;7;181;336;18;44
17872;525;851;230;217;994
17873;183;587;561;137;20
17874;675;708;394;221;833
17875;228;232;24;610;891
17876;182;513;773;621;288
17877;921;780;199;510;581
17878;444;245;362;588;215
17879;707;646;922;944;652
17880;246;9;524;148;607
17881;745;801;76;976;254
17882;846;766;655;66;345
17883;594;496;340;390;816
17884;557;517;552;565;987
17885;116;874;368;373;461
17886;695;22;561;690;817
17887;402;572;909;386;262
17888;770;4;488;529;569
17889;787;191;515;26;174
17890;793;886;941;657;587
17891;108;581;834;11;68
17892;610;748;319;811;615
17893;298;579;779;736;993
17894;321;247;105;928;722
17895;295;118;616;140;799
17896;961;839;685;925;606
17897;180;161;86;966;263
17898;181;799;801;73;98
17899;69;860;276;521;987
17900;473;388;119;117;470
17901;472;5;194;39;954
17902;866;759;680;853;525
17903;503;992;326;794;390
17904;445;915;40;464;353
17905;531;846;249;434;806
17906;168;781;630;40;389
17907;566;17;665;667;524
17908;138;246;177;525;496
17909;882;473;570;20;296
17910;639;768;147;550;745
17911;404;628;877;724;290
17912;793;972;273;320;875
17913;352;42;510;63;712
17914;433;946;623;700;722
17915;968;495;268;668;749
17916;269;351;726;336;595
17917;234;154;916;489;781
17918;310;372;257;531;257
17919;483;582;773;641;396
17920;205;663;703;646;663
17921;58;918;698;899;268
17922;460;284;199;527;5
17923;203;686;48;97;695
17924;24;307;831;542;794
17925;722;988;36;289;79
17926;211;720;861;544;27
17927;504;778;814;511;662
17928;586;303;106;531;670
17929;996;625;828;821;400
17930;474;220;4;692;158
17931;660;818;735;42;363
17932;643;85;347;489;184
17933;308;374;334;790;965
17934;719;270;81;766;429
17935;175;261;104;494;72
17936;965;373;416;107;696
17937;833;765;532;473;636
17938;617;574;285;643;806
17939;612;66;168;662;862
17940;562;430;257;888;402
17941;664;815;48;619;866
17942;122;275;674;509;584
17943;885;11;989;963;423
17944;22;311;936;551;176
17945;869;138;146;496;405
17946;640;855;299;189;532
17947;126;993;418;54;476
17948;4;139;220;551;881
17949;278;921;371;544;463
17950;47;855;339;457;994
17951;115;492;317;733;997
17952;449;839;899;466;624
17953;729;188;242;571;212
17954;215;612;793;109;5
17955;770;916;245;434;885
17956;91;782;689;532;648
17957;854;219;924;876;697
17958;701;151;459;352;203
17959;263;554;671;644;379
17960;365;700;510;513;220
17961;708;986;506;103;751
17962;241;729;331;149;628
17963;73;405;95;65;148
17964;278;147;862;22;979
17965;254;691;54;97;123
17966;819;202;620;462;538
17967;726;324;556;336;221
17968;431;304;174;872;477
17969;327;573;647;235;636
17970;227;222;92;213;655
17971;107;626;745;589;865
17972;190;157;877;223;394
17973;777;741;731;20;924
17974;714;293;222;862;380
17975;928;157;130;11;832
17976;916;427;478;655;571
17977;908;465;620;533;47
17978;298;257;721;278;770
17979;460;544;60;912;710
17980;792;882;780;47;479
17981;668;579;148;316;428
17982;899;707;135;19;658
17983;294;765;313;530;699
17984;114;394;630;584;10
17985;76;922;369;865;871
17986;71;955;302;739;367
17987;897;729;466;160;968
17988;47;244;689;363;505
17989;689;405;731;119;952
17990;886;291;989;923;117
17991;743;871;356;305;387
17992;881;327;207;859;512
17993;962;557;645;178;912
17994;41;513;754;254;115
17995;139;399;164;606;483
17996;544;686;455;567;844
17997;309;911;859;850;675
17998;639;492;953;567;742
17999;984;984;606;430;705
18000;58;935;946;997;136
18001;771;520;763;827;669
18002;543;958;574;274;888
18003;139;835;161;649;690
18004;189;956;172;37;589
18005;71;819;745;999;916
18006;702;931;289;414;772
18007;769;725;826;837;565
18008;126;163;864;545;887
18009;264;172;765;40;614
18010;993;32;726;406;725
18011;606;863;546;546;270
18012;668;314;211;181;85
18013;391;958;320;498;250
18014;283;398;304;357;348
18015;979;519;443;17;107
18016;167;736;977;464;762
18017;160;212;494;668;59
18018;180;620;431;820;436
18019;105;477;673;25;412
18020;354;13;846;481;129
18021;145;318;48;334;678
18022;593;294;976;583;237
18023;243;433;25;667;754
18024;200;839;910;826;423
18025;569;470;79;245;304
18026;639;519;62;57;411
18027;67;153;669;764;713
18028;909;805;289;557;796
18029;901;91;652;580;915
18030;106;32;963;627;717
18031;626;259;656;199;416
18032;404;522;548;232;688
18033;183;756;243;939;440
18034;487;447;491;817;302
