table0_id;table1_id;table2_id;Amount
7843;7843;7843;684
7844;7844;7844;348
7845;7845;7845;502
7846;7846;7846;630
7847;7847;7847;673
7848;7848;7848;632
7849;7849;7849;766
7850;7850;7850;400
7851;7851;7851;778
7852;7852;7852;888
7853;7853;7853;389
7854;7854;7854;609
7855;7855;7855;454
7856;7856;7856;853
7857;7857;7857;688
7858;7858;7858;799
7859;7859;7859;553
7860;7860;7860;601
7861;7861;7861;614
7862;7862;7862;942
7863;7863;7863;588
7864;7864;7864;509
7865;7865;7865;664
7866;7866;7866;692
7867;7867;7867;747
7868;7868;7868;908
7869;7869;7869;817
7870;7870;7870;375
7871;7871;7871;827
7872;7872;7872;865
7873;7873;7873;962
7874;7874;7874;989
7875;7875;7875;475
7876;7876;7876;831
7877;7877;7877;832
7878;7878;7878;558
7879;7879;7879;331
7880;7880;7880;928
7881;7881;7881;555
7882;7882;7882;988
7883;7883;7883;353
7884;7884;7884;463
7885;7885;7885;362
7886;7886;7886;951
7887;7887;7887;859
7888;7888;7888;960
7889;7889;7889;508
7890;7890;7890;456
7891;7891;7891;337
7892;7892;7892;555
7893;7893;7893;518
7894;7894;7894;329
7895;7895;7895;472
7896;7896;7896;967
7897;7897;7897;531
7898;7898;7898;378
7899;7899;7899;552
7900;7900;7900;648
7901;7901;7901;722
7902;7902;7902;910
7903;7903;7903;570
7904;7904;7904;445
7905;7905;7905;588
7906;7906;7906;690
7907;7907;7907;384
7908;7908;7908;952
7909;7909;7909;393
7910;7910;7910;808
7911;7911;7911;586
7912;7912;7912;615
7913;7913;7913;779
7914;7914;7914;850
7915;7915;7915;368
7916;7916;7916;965
7917;7917;7917;927
7918;7918;7918;756
7919;7919;7919;998
7920;7920;7920;946
7921;7921;7921;908
7922;7922;7922;474
7923;7923;7923;779
7924;7924;7924;619
7925;7925;7925;450
7926;7926;7926;304
7927;7927;7927;746
7928;7928;7928;588
7929;7929;7929;706
7930;7930;7930;742
7931;7931;7931;749
7932;7932;7932;599
7933;7933;7933;704
7934;7934;7934;479
7935;7935;7935;670
7936;7936;7936;789
7937;7937;7937;641
7938;7938;7938;947
7939;7939;7939;649
7940;7940;7940;853
7941;7941;7941;364
7942;7942;7942;884
7943;7943;7943;388
7944;7944;7944;477
7945;7945;7945;554
7946;7946;7946;999
7947;7947;7947;652
7948;7948;7948;705
7949;7949;7949;866
7950;7950;7950;746
7951;7951;7951;897
7952;7952;7952;414
7953;7953;7953;613
7954;7954;7954;814
7955;7955;7955;889
7956;7956;7956;590
7957;7957;7957;406
7958;7958;7958;603
7959;7959;7959;548
7960;7960;7960;623
7961;7961;7961;954
7962;7962;7962;710
7963;7963;7963;626
7964;7964;7964;504
7965;7965;7965;854
7966;7966;7966;662
7967;7967;7967;755
7968;7968;7968;333
7969;7969;7969;589
7970;7970;7970;693
7971;7971;7971;911
7972;7972;7972;450
7973;7973;7973;646
7974;7974;7974;874
7975;7975;7975;975
7976;7976;7976;605
7977;7977;7977;435
7978;7978;7978;754
7979;7979;7979;772
7980;7980;7980;605
7981;7981;7981;738
7982;7982;7982;434
7983;7983;7983;686
7984;7984;7984;804
7985;7985;7985;866
7986;7986;7986;687
7987;7987;7987;472
7988;7988;7988;691
7989;7989;7989;345
7990;7990;7990;333
7991;7991;7991;378
7992;7992;7992;600
7993;7993;7993;383
7994;7994;7994;361
7995;7995;7995;755
7996;7996;7996;888
7997;7997;7997;977
7998;7998;7998;744
7999;7999;7999;311
8000;8000;8000;572
8001;8001;8001;506
8002;8002;8002;664
8003;8003;8003;791
8004;8004;8004;788
8005;8005;8005;671
8006;8006;8006;342
8007;8007;8007;920
8008;8008;8008;357
8009;8009;8009;872
8010;8010;8010;696
8011;8011;8011;666
8012;8012;8012;537
8013;8013;8013;458
8014;8014;8014;667
8015;8015;8015;630
8016;8016;8016;473
8017;8017;8017;648
8018;8018;8018;763
8019;8019;8019;364
8020;8020;8020;949
8021;8021;8021;921
8022;8022;8022;444
8023;8023;8023;588
8024;8024;8024;969
8025;8025;8025;629
8026;8026;8026;514
8027;8027;8027;824
8028;8028;8028;992
8029;8029;8029;440
8030;8030;8030;869
8031;8031;8031;534
8032;8032;8032;556
8033;8033;8033;419
8034;8034;8034;480
8035;8035;8035;552
8036;8036;8036;498
8037;8037;8037;784
8038;8038;8038;594
8039;8039;8039;384
8040;8040;8040;328
8041;8041;8041;832
8042;8042;8042;771
8043;8043;8043;771
8044;8044;8044;461
8045;8045;8045;812
8046;8046;8046;450
8047;8047;8047;781
8048;8048;8048;578
8049;8049;8049;601
8050;8050;8050;491
8051;8051;8051;600
8052;8052;8052;467
8053;8053;8053;802
8054;8054;8054;750
8055;8055;8055;313
8056;8056;8056;564
8057;8057;8057;445
8058;8058;8058;976
8059;8059;8059;828
8060;8060;8060;691
8061;8061;8061;993
8062;8062;8062;405
8063;8063;8063;546
8064;8064;8064;302
8065;8065;8065;566
8066;8066;8066;954
8067;8067;8067;387
8068;8068;8068;575
8069;8069;8069;882
8070;8070;8070;335
8071;8071;8071;515
8072;8072;8072;465
8073;8073;8073;983
8074;8074;8074;422
8075;8075;8075;446
8076;8076;8076;880
8077;8077;8077;531
8078;8078;8078;623
8079;8079;8079;541
8080;8080;8080;445
8081;8081;8081;452
8082;8082;8082;843
8083;8083;8083;910
8084;8084;8084;818
8085;8085;8085;792
8086;8086;8086;781
8087;8087;8087;954
8088;8088;8088;971
8089;8089;8089;705
8090;8090;8090;358
8091;8091;8091;590
8092;8092;8092;847
8093;8093;8093;735
8094;8094;8094;544
8095;8095;8095;583
8096;8096;8096;578
8097;8097;8097;745
8098;8098;8098;887
8099;8099;8099;341
8100;8100;8100;817
8101;8101;8101;609
8102;8102;8102;648
8103;8103;8103;407
8104;8104;8104;498
8105;8105;8105;551
8106;8106;8106;312
8107;8107;8107;605
8108;8108;8108;809
8109;8109;8109;664
8110;8110;8110;935
8111;8111;8111;404
8112;8112;8112;312
8113;8113;8113;424
8114;8114;8114;960
8115;8115;8115;647
8116;8116;8116;924
8117;8117;8117;933
8118;8118;8118;605
8119;8119;8119;784
8120;8120;8120;597
8121;8121;8121;633
8122;8122;8122;364
8123;8123;8123;728
8124;8124;8124;845
8125;8125;8125;865
8126;8126;8126;823
8127;8127;8127;582
8128;8128;8128;886
8129;8129;8129;683
8130;8130;8130;615
8131;8131;8131;898
8132;8132;8132;807
8133;8133;8133;608
8134;8134;8134;962
8135;8135;8135;366
8136;8136;8136;978
8137;8137;8137;796
8138;8138;8138;867
8139;8139;8139;493
8140;8140;8140;398
8141;8141;8141;778
8142;8142;8142;393
8143;8143;8143;720
8144;8144;8144;792
8145;8145;8145;823
8146;8146;8146;984
8147;8147;8147;593
8148;8148;8148;973
8149;8149;8149;553
8150;8150;8150;822
8151;8151;8151;862
8152;8152;8152;845
8153;8153;8153;581
8154;8154;8154;380
8155;8155;8155;945
8156;8156;8156;746
8157;8157;8157;707
8158;8158;8158;964
8159;8159;8159;856
8160;8160;8160;670
8161;8161;8161;611
8162;8162;8162;907
8163;8163;8163;870
8164;8164;8164;634
8165;8165;8165;670
8166;8166;8166;984
8167;8167;8167;807
8168;8168;8168;755
8169;8169;8169;849
8170;8170;8170;836
8171;8171;8171;949
8172;8172;8172;374
8173;8173;8173;513
8174;8174;8174;725
8175;8175;8175;781
8176;8176;8176;794
8177;8177;8177;400
8178;8178;8178;976
8179;8179;8179;679
8180;8180;8180;767
8181;8181;8181;533
8182;8182;8182;310
8183;8183;8183;499
8184;8184;8184;377
8185;8185;8185;479
8186;8186;8186;714
8187;8187;8187;540
8188;8188;8188;632
8189;8189;8189;791
8190;8190;8190;398
8191;8191;8191;966
8192;8192;8192;834
8193;8193;8193;577
8194;8194;8194;923
8195;8195;8195;512
8196;8196;8196;491
8197;8197;8197;339
8198;8198;8198;709
8199;8199;8199;890
8200;8200;8200;670
8201;8201;8201;510
8202;8202;8202;878
8203;8203;8203;596
8204;8204;8204;342
8205;8205;8205;679
8206;8206;8206;908
8207;8207;8207;722
8208;8208;8208;945
8209;8209;8209;429
8210;8210;8210;313
8211;8211;8211;969
8212;8212;8212;557
8213;8213;8213;760
8214;8214;8214;467
8215;8215;8215;594
8216;8216;8216;568
8217;8217;8217;619
8218;8218;8218;614
8219;8219;8219;390
8220;8220;8220;641
8221;8221;8221;540
8222;8222;8222;557
8223;8223;8223;404
8224;8224;8224;981
8225;8225;8225;549
8226;8226;8226;742
8227;8227;8227;947
8228;8228;8228;987
8229;8229;8229;998
8230;8230;8230;923
8231;8231;8231;991
8232;8232;8232;978
8233;8233;8233;904
8234;8234;8234;545
8235;8235;8235;709
8236;8236;8236;531
8237;8237;8237;747
8238;8238;8238;495
8239;8239;8239;883
8240;8240;8240;858
8241;8241;8241;714
8242;8242;8242;643
8243;8243;8243;774
8244;8244;8244;509
8245;8245;8245;752
8246;8246;8246;700
8247;8247;8247;861
8248;8248;8248;867
8249;8249;8249;856
8250;8250;8250;758
8251;8251;8251;594
8252;8252;8252;349
8253;8253;8253;943
8254;8254;8254;832
8255;8255;8255;583
8256;8256;8256;984
8257;8257;8257;749
8258;8258;8258;478
8259;8259;8259;588
8260;8260;8260;546
8261;8261;8261;666
8262;8262;8262;436
8263;8263;8263;391
8264;8264;8264;754
8265;8265;8265;862
8266;8266;8266;558
8267;8267;8267;466
8268;8268;8268;678
8269;8269;8269;498
8270;8270;8270;420
8271;8271;8271;874
8272;8272;8272;555
8273;8273;8273;706
8274;8274;8274;382
8275;8275;8275;644
8276;8276;8276;739
8277;8277;8277;814
8278;8278;8278;961
8279;8279;8279;751
8280;8280;8280;427
8281;8281;8281;685
8282;8282;8282;807
8283;8283;8283;440
8284;8284;8284;703
8285;8285;8285;792
8286;8286;8286;627
8287;8287;8287;347
8288;8288;8288;471
8289;8289;8289;488
8290;8290;8290;719
8291;8291;8291;470
8292;8292;8292;705
8293;8293;8293;767
8294;8294;8294;432
8295;8295;8295;895
8296;8296;8296;377
8297;8297;8297;637
8298;8298;8298;582
8299;8299;8299;564
8300;8300;8300;876
8301;8301;8301;906
8302;8302;8302;396
8303;8303;8303;939
8304;8304;8304;761
8305;8305;8305;653
8306;8306;8306;909
8307;8307;8307;479
8308;8308;8308;907
8309;8309;8309;614
8310;8310;8310;612
8311;8311;8311;932
8312;8312;8312;973
8313;8313;8313;484
8314;8314;8314;816
8315;8315;8315;562
8316;8316;8316;636
8317;8317;8317;758
8318;8318;8318;684
8319;8319;8319;849
8320;8320;8320;402
8321;8321;8321;542
8322;8322;8322;392
8323;8323;8323;757
8324;8324;8324;884
8325;8325;8325;580
8326;8326;8326;586
8327;8327;8327;583
8328;8328;8328;482
8329;8329;8329;367
8330;8330;8330;381
8331;8331;8331;755
8332;8332;8332;943
8333;8333;8333;390
8334;8334;8334;769
8335;8335;8335;350
8336;8336;8336;757
8337;8337;8337;649
8338;8338;8338;825
8339;8339;8339;575
8340;8340;8340;810
8341;8341;8341;800
8342;8342;8342;465
8343;8343;8343;565
8344;8344;8344;567
8345;8345;8345;542
8346;8346;8346;673
8347;8347;8347;382
8348;8348;8348;581
8349;8349;8349;357
8350;8350;8350;870
8351;8351;8351;895
8352;8352;8352;974
8353;8353;8353;942
8354;8354;8354;667
8355;8355;8355;586
8356;8356;8356;353
8357;8357;8357;508
8358;8358;8358;740
8359;8359;8359;627
8360;8360;8360;544
8361;8361;8361;571
8362;8362;8362;993
8363;8363;8363;334
8364;8364;8364;874
8365;8365;8365;417
8366;8366;8366;829
8367;8367;8367;429
8368;8368;8368;753
8369;8369;8369;443
8370;8370;8370;841
8371;8371;8371;922
8372;8372;8372;729
8373;8373;8373;899
8374;8374;8374;594
8375;8375;8375;566
8376;8376;8376;420
8377;8377;8377;612
8378;8378;8378;318
8379;8379;8379;947
8380;8380;8380;316
8381;8381;8381;567
8382;8382;8382;854
8383;8383;8383;426
8384;8384;8384;534
8385;8385;8385;995
8386;8386;8386;301
8387;8387;8387;441
8388;8388;8388;536
8389;8389;8389;765
8390;8390;8390;931
8391;8391;8391;358
8392;8392;8392;567
8393;8393;8393;520
8394;8394;8394;624
8395;8395;8395;529
8396;8396;8396;601
8397;8397;8397;414
8398;8398;8398;547
8399;8399;8399;617
8400;8400;8400;624
8401;8401;8401;429
8402;8402;8402;632
8403;8403;8403;439
8404;8404;8404;888
8405;8405;8405;948
8406;8406;8406;405
8407;8407;8407;801
8408;8408;8408;372
8409;8409;8409;962
8410;8410;8410;357
8411;8411;8411;668
8412;8412;8412;400
8413;8413;8413;889
8414;8414;8414;431
8415;8415;8415;791
8416;8416;8416;942
8417;8417;8417;865
8418;8418;8418;452
8419;8419;8419;779
8420;8420;8420;572
8421;8421;8421;712
8422;8422;8422;873
8423;8423;8423;782
8424;8424;8424;742
8425;8425;8425;590
8426;8426;8426;613
8427;8427;8427;690
8428;8428;8428;448
8429;8429;8429;804
8430;8430;8430;654
8431;8431;8431;545
8432;8432;8432;442
8433;8433;8433;320
8434;8434;8434;744
8435;8435;8435;776
8436;8436;8436;894
8437;8437;8437;910
8438;8438;8438;467
8439;8439;8439;921
8440;8440;8440;453
8441;8441;8441;605
8442;8442;8442;575
8443;8443;8443;789
8444;8444;8444;375
8445;8445;8445;683
8446;8446;8446;581
8447;8447;8447;800
8448;8448;8448;666
8449;8449;8449;425
8450;8450;8450;302
8451;8451;8451;358
8452;8452;8452;885
8453;8453;8453;363
8454;8454;8454;611
8455;8455;8455;364
8456;8456;8456;917
8457;8457;8457;398
8458;8458;8458;666
8459;8459;8459;503
8460;8460;8460;326
8461;8461;8461;635
8462;8462;8462;822
8463;8463;8463;522
8464;8464;8464;363
8465;8465;8465;714
8466;8466;8466;514
8467;8467;8467;438
8468;8468;8468;360
8469;8469;8469;584
8470;8470;8470;630
8471;8471;8471;923
8472;8472;8472;778
8473;8473;8473;853
8474;8474;8474;643
8475;8475;8475;411
8476;8476;8476;681
8477;8477;8477;801
8478;8478;8478;976
8479;8479;8479;574
8480;8480;8480;444
8481;8481;8481;880
8482;8482;8482;830
8483;8483;8483;708
8484;8484;8484;762
8485;8485;8485;324
8486;8486;8486;539
8487;8487;8487;881
8488;8488;8488;646
8489;8489;8489;658
8490;8490;8490;380
8491;8491;8491;308
8492;8492;8492;343
8493;8493;8493;334
8494;8494;8494;619
8495;8495;8495;617
8496;8496;8496;717
8497;8497;8497;775
8498;8498;8498;960
8499;8499;8499;861
8500;8500;8500;981
8501;8501;8501;865
8502;8502;8502;634
8503;8503;8503;565
8504;8504;8504;635
8505;8505;8505;882
8506;8506;8506;484
8507;8507;8507;739
8508;8508;8508;350
8509;8509;8509;815
8510;8510;8510;499
8511;8511;8511;321
8512;8512;8512;683
8513;8513;8513;925
8514;8514;8514;780
8515;8515;8515;991
8516;8516;8516;674
8517;8517;8517;470
8518;8518;8518;964
8519;8519;8519;769
8520;8520;8520;304
8521;8521;8521;569
8522;8522;8522;408
8523;8523;8523;605
8524;8524;8524;808
8525;8525;8525;645
8526;8526;8526;934
8527;8527;8527;585
8528;8528;8528;932
8529;8529;8529;948
8530;8530;8530;772
8531;8531;8531;660
8532;8532;8532;584
8533;8533;8533;328
8534;8534;8534;422
8535;8535;8535;400
8536;8536;8536;720
8537;8537;8537;847
8538;8538;8538;587
8539;8539;8539;527
8540;8540;8540;370
8541;8541;8541;809
8542;8542;8542;612
8543;8543;8543;912
8544;8544;8544;618
8545;8545;8545;432
8546;8546;8546;750
8547;8547;8547;403
8548;8548;8548;728
8549;8549;8549;629
8550;8550;8550;536
8551;8551;8551;671
8552;8552;8552;631
8553;8553;8553;899
8554;8554;8554;717
8555;8555;8555;347
8556;8556;8556;889
8557;8557;8557;378
8558;8558;8558;483
8559;8559;8559;850
8560;8560;8560;651
8561;8561;8561;756
8562;8562;8562;421
8563;8563;8563;577
8564;8564;8564;602
8565;8565;8565;721
8566;8566;8566;525
8567;8567;8567;800
8568;8568;8568;605
8569;8569;8569;454
8570;8570;8570;577
8571;8571;8571;350
8572;8572;8572;434
8573;8573;8573;622
8574;8574;8574;511
8575;8575;8575;807
8576;8576;8576;739
8577;8577;8577;561
8578;8578;8578;732
8579;8579;8579;992
8580;8580;8580;691
8581;8581;8581;755
8582;8582;8582;457
8583;8583;8583;882
8584;8584;8584;576
8585;8585;8585;995
8586;8586;8586;805
8587;8587;8587;484
8588;8588;8588;925
8589;8589;8589;788
8590;8590;8590;653
8591;8591;8591;310
8592;8592;8592;616
8593;8593;8593;636
8594;8594;8594;544
8595;8595;8595;872
8596;8596;8596;790
8597;8597;8597;895
8598;8598;8598;543
8599;8599;8599;513
8600;8600;8600;357
8601;8601;8601;521
8602;8602;8602;622
8603;8603;8603;948
8604;8604;8604;307
8605;8605;8605;670
8606;8606;8606;743
8607;8607;8607;741
8608;8608;8608;938
8609;8609;8609;353
8610;8610;8610;671
8611;8611;8611;358
8612;8612;8612;576
8613;8613;8613;620
8614;8614;8614;547
8615;8615;8615;915
8616;8616;8616;992
8617;8617;8617;654
8618;8618;8618;825
8619;8619;8619;739
8620;8620;8620;436
8621;8621;8621;457
8622;8622;8622;742
8623;8623;8623;317
8624;8624;8624;598
8625;8625;8625;369
8626;8626;8626;701
8627;8627;8627;972
8628;8628;8628;352
8629;8629;8629;814
8630;8630;8630;733
8631;8631;8631;677
8632;8632;8632;864
8633;8633;8633;954
8634;8634;8634;947
8635;8635;8635;405
8636;8636;8636;669
8637;8637;8637;607
8638;8638;8638;327
8639;8639;8639;342
8640;8640;8640;543
8641;8641;8641;580
8642;8642;8642;556
8643;8643;8643;341
8644;8644;8644;736
8645;8645;8645;632
8646;8646;8646;920
8647;8647;8647;826
8648;8648;8648;447
8649;8649;8649;425
8650;8650;8650;501
8651;8651;8651;390
8652;8652;8652;746
8653;8653;8653;585
8654;8654;8654;909
8655;8655;8655;529
8656;8656;8656;638
8657;8657;8657;979
8658;8658;8658;755
8659;8659;8659;589
8660;8660;8660;370
8661;8661;8661;567
8662;8662;8662;996
8663;8663;8663;489
8664;8664;8664;483
8665;8665;8665;939
8666;8666;8666;472
8667;8667;8667;464
8668;8668;8668;911
8669;8669;8669;500
8670;8670;8670;619
8671;8671;8671;856
8672;8672;8672;490
8673;8673;8673;691
8674;8674;8674;775
8675;8675;8675;888
8676;8676;8676;984
8677;8677;8677;976
8678;8678;8678;964
8679;8679;8679;339
8680;8680;8680;909
8681;8681;8681;611
8682;8682;8682;394
8683;8683;8683;452
8684;8684;8684;789
8685;8685;8685;959
8686;8686;8686;337
8687;8687;8687;469
8688;8688;8688;337
8689;8689;8689;970
8690;8690;8690;506
8691;8691;8691;576
8692;8692;8692;502
8693;8693;8693;723
8694;8694;8694;516
8695;8695;8695;802
8696;8696;8696;899
8697;8697;8697;548
8698;8698;8698;379
8699;8699;8699;781
8700;8700;8700;608
8701;8701;8701;457
8702;8702;8702;656
8703;8703;8703;957
8704;8704;8704;339
8705;8705;8705;306
8706;8706;8706;709
8707;8707;8707;749
8708;8708;8708;366
8709;8709;8709;848
8710;8710;8710;631
8711;8711;8711;947
8712;8712;8712;554
8713;8713;8713;976
8714;8714;8714;337
8715;8715;8715;914
8716;8716;8716;611
8717;8717;8717;459
8718;8718;8718;643
8719;8719;8719;466
8720;8720;8720;646
8721;8721;8721;620
8722;8722;8722;304
8723;8723;8723;453
8724;8724;8724;646
8725;8725;8725;309
8726;8726;8726;759
8727;8727;8727;992
8728;8728;8728;452
8729;8729;8729;922
8730;8730;8730;586
8731;8731;8731;383
8732;8732;8732;885
8733;8733;8733;904
8734;8734;8734;344
8735;8735;8735;926
8736;8736;8736;722
8737;8737;8737;515
8738;8738;8738;737
8739;8739;8739;956
8740;8740;8740;919
8741;8741;8741;770
8742;8742;8742;941
8743;8743;8743;586
8744;8744;8744;424
8745;8745;8745;457
8746;8746;8746;922
8747;8747;8747;750
8748;8748;8748;605
8749;8749;8749;688
8750;8750;8750;701
8751;8751;8751;724
8752;8752;8752;715
8753;8753;8753;352
8754;8754;8754;697
8755;8755;8755;992
8756;8756;8756;625
8757;8757;8757;900
8758;8758;8758;746
8759;8759;8759;763
8760;8760;8760;697
8761;8761;8761;741
8762;8762;8762;769
8763;8763;8763;330
8764;8764;8764;651
8765;8765;8765;696
8766;8766;8766;460
8767;8767;8767;356
8768;8768;8768;984
8769;8769;8769;756
8770;8770;8770;468
8771;8771;8771;520
8772;8772;8772;349
8773;8773;8773;773
8774;8774;8774;479
8775;8775;8775;445
8776;8776;8776;995
8777;8777;8777;437
8778;8778;8778;511
8779;8779;8779;668
8780;8780;8780;727
8781;8781;8781;372
8782;8782;8782;474
8783;8783;8783;407
8784;8784;8784;395
8785;8785;8785;782
8786;8786;8786;740
8787;8787;8787;941
8788;8788;8788;747
8789;8789;8789;969
8790;8790;8790;722
8791;8791;8791;311
8792;8792;8792;622
8793;8793;8793;652
8794;8794;8794;431
8795;8795;8795;526
8796;8796;8796;569
8797;8797;8797;376
8798;8798;8798;907
8799;8799;8799;935
8800;8800;8800;704
8801;8801;8801;679
8802;8802;8802;370
8803;8803;8803;508
8804;8804;8804;866
8805;8805;8805;663
8806;8806;8806;529
8807;8807;8807;537
8808;8808;8808;972
8809;8809;8809;776
8810;8810;8810;984
8811;8811;8811;562
8812;8812;8812;980
8813;8813;8813;620
8814;8814;8814;915
8815;8815;8815;791
8816;8816;8816;873
8817;8817;8817;453
8818;8818;8818;827
8819;8819;8819;747
8820;8820;8820;421
8821;8821;8821;396
8822;8822;8822;645
8823;8823;8823;897
8824;8824;8824;520
8825;8825;8825;813
8826;8826;8826;477
8827;8827;8827;311
8828;8828;8828;966
8829;8829;8829;583
8830;8830;8830;726
8831;8831;8831;510
8832;8832;8832;538
8833;8833;8833;408
8834;8834;8834;975
8835;8835;8835;971
8836;8836;8836;592
8837;8837;8837;450
8838;8838;8838;647
8839;8839;8839;440
8840;8840;8840;791
8841;8841;8841;393
8842;8842;8842;606
8843;8843;8843;887
8844;8844;8844;544
8845;8845;8845;889
8846;8846;8846;773
8847;8847;8847;372
8848;8848;8848;891
8849;8849;8849;790
8850;8850;8850;537
8851;8851;8851;874
8852;8852;8852;377
8853;8853;8853;361
8854;8854;8854;954
8855;8855;8855;400
8856;8856;8856;414
8857;8857;8857;942
8858;8858;8858;733
8859;8859;8859;304
8860;8860;8860;596
8861;8861;8861;743
8862;8862;8862;351
8863;8863;8863;537
8864;8864;8864;669
8865;8865;8865;610
8866;8866;8866;460
8867;8867;8867;447
8868;8868;8868;306
8869;8869;8869;806
8870;8870;8870;643
8871;8871;8871;778
8872;8872;8872;785
8873;8873;8873;562
8874;8874;8874;617
8875;8875;8875;663
8876;8876;8876;806
8877;8877;8877;497
8878;8878;8878;898
8879;8879;8879;925
8880;8880;8880;357
8881;8881;8881;459
8882;8882;8882;342
8883;8883;8883;466
8884;8884;8884;895
8885;8885;8885;357
8886;8886;8886;567
8887;8887;8887;742
8888;8888;8888;842
8889;8889;8889;593
8890;8890;8890;521
8891;8891;8891;546
8892;8892;8892;309
8893;8893;8893;433
8894;8894;8894;742
8895;8895;8895;815
8896;8896;8896;699
8897;8897;8897;428
8898;8898;8898;876
8899;8899;8899;901
8900;8900;8900;413
8901;8901;8901;471
8902;8902;8902;315
8903;8903;8903;664
8904;8904;8904;902
8905;8905;8905;431
8906;8906;8906;590
8907;8907;8907;846
8908;8908;8908;903
8909;8909;8909;427
8910;8910;8910;962
8911;8911;8911;655
8912;8912;8912;888
8913;8913;8913;631
8914;8914;8914;731
8915;8915;8915;952
8916;8916;8916;355
8917;8917;8917;823
8918;8918;8918;624
8919;8919;8919;995
8920;8920;8920;427
8921;8921;8921;635
8922;8922;8922;455
8923;8923;8923;869
8924;8924;8924;786
8925;8925;8925;387
8926;8926;8926;679
8927;8927;8927;599
8928;8928;8928;886
8929;8929;8929;579
8930;8930;8930;702
8931;8931;8931;517
8932;8932;8932;918
8933;8933;8933;371
8934;8934;8934;846
8935;8935;8935;540
8936;8936;8936;390
8937;8937;8937;852
8938;8938;8938;982
8939;8939;8939;383
8940;8940;8940;512
